# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,y
534,1,0,3,4,4,3,1,0,6,2,5,0
535,1,2,4,5,6,3,3,5,1,5,4,0
536,1,0,2,3,1,6,3,3,1,2,0,1
537,2,6,6,4,6,2,4,6,0,2,2,1
538,3,1,2,4,5,2,6,2,3,6,5,1
539,3,4,2,4,5,2,4,2,1,1,1,1
540,6,0,0,5,4,2,1,0,4,2,2,0
541,4,5,0,5,6,2,2,1,4,5,4,0
542,1,0,4,6,2,6,1,1,4,0,5,0
543,2,6,2,0,1,2,3,2,0,2,2,1
544,1,6,2,6,5,2,3,0,4,5,2,0
545,0,2,3,1,5,4,3,3,1,2,5,0
546,4,5,0,4,4,2,2,0,2,1,5,0
547,1,6,5,4,4,5,2,2,5,4,1,1
548,4,2,2,1,5,6,1,1,4,5,1,0
549,3,6,0,2,6,5,4,2,1,6,2,1
550,0,2,3,1,6,4,2,3,2,2,2,0
551,4,5,0,6,2,4,1,3,1,1,5,0
552,4,2,2,6,4,2,1,3,6,5,5,0
553,4,6,3,1,4,2,2,1,1,2,1,0
554,1,6,2,0,1,5,6,3,5,4,2,1
555,0,6,6,3,6,6,4,6,3,2,0,1
556,0,6,2,0,1,4,4,6,3,2,0,1
557,6,6,2,5,6,6,2,0,1,5,1,0
558,2,4,0,2,5,5,2,6,1,6,2,1
559,1,6,2,1,2,3,3,5,2,0,5,0
560,1,6,5,2,5,5,2,3,5,2,0,1
561,0,1,2,2,5,2,2,3,1,6,0,1
562,1,6,0,4,6,2,3,2,1,6,0,1
563,0,2,3,4,2,2,1,5,6,5,1,0
564,4,6,4,1,4,6,6,5,2,5,1,0
565,1,5,3,4,5,2,2,1,1,0,1,0
566,0,1,6,0,1,6,6,6,5,1,2,1
567,1,0,5,2,6,5,4,1,1,2,0,1
568,6,2,4,4,6,2,2,5,4,0,5,0
569,6,2,4,4,6,3,6,5,1,5,5,0
570,4,6,3,4,5,4,3,3,6,0,2,0
571,1,6,6,2,5,4,2,1,3,2,1,1
572,0,1,0,0,4,4,2,6,3,1,1,1
573,6,0,3,6,6,4,3,0,2,0,5,0
574,2,0,6,4,4,6,3,1,0,2,5,1
575,1,6,0,1,6,3,3,3,1,5,1,0
576,4,6,3,4,2,3,2,5,6,2,4,0
577,1,0,0,0,6,5,6,2,1,2,5,1
578,1,0,0,5,4,3,6,5,6,5,4,0
579,4,5,2,6,6,2,6,3,4,5,4,0
580,6,6,0,6,4,2,3,5,1,1,5,0
581,4,0,2,6,2,2,2,3,6,2,5,0
582,0,5,4,4,2,4,3,3,2,2,1,0
583,3,4,0,0,4,2,4,1,0,1,5,1
584,6,5,2,1,4,6,3,3,2,2,1,0
585,0,6,3,5,4,4,2,1,1,1,1,0
586,0,0,4,4,5,6,2,1,1,1,4,0
587,1,6,2,1,6,3,2,3,1,1,5,0
588,0,2,0,5,6,2,1,0,4,0,2,0
589,1,4,2,2,5,5,2,2,3,6,0,1
590,0,6,0,3,5,4,6,1,0,2,2,1
591,4,0,4,5,6,6,1,5,4,5,5,0
592,4,5,4,5,2,3,6,5,2,2,5,0
593,0,6,6,2,1,6,4,3,5,2,0,1
594,0,1,6,2,5,6,2,6,3,6,1,1
595,0,1,5,2,4,4,4,2,0,1,5,1
596,0,1,0,2,1,2,4,1,0,4,5,1
597,0,6,0,3,4,6,2,1,1,4,5,1
598,1,1,2,2,1,5,2,2,0,6,5,1
599,1,0,2,2,1,6,6,1,0,4,1,1
600,0,6,5,2,1,2,2,1,0,6,1,1
601,1,1,5,0,1,6,6,2,3,6,0,1
602,3,4,0,2,6,4,3,6,3,1,5,1
603,3,1,2,2,1,2,6,6,3,6,5,1
604,1,0,2,6,2,3,1,0,6,2,2,0
605,1,0,0,4,5,4,2,5,6,0,1,0
606,4,6,0,4,6,3,1,1,1,5,2,0
607,3,1,6,3,4,2,2,1,3,6,5,1
608,6,6,3,5,4,6,3,1,6,2,5,0
609,1,2,4,4,2,6,1,5,6,0,1,0
610,6,6,4,4,6,3,1,5,2,1,5,0
611,4,5,3,6,6,4,1,0,4,1,4,0
612,6,5,4,4,6,4,6,0,1,5,1,0
613,4,2,4,4,5,3,6,3,6,5,1,0
614,2,4,2,3,4,4,2,3,0,1,1,1
615,1,0,6,0,1,5,6,1,0,2,1,1
616,4,5,0,5,5,3,1,1,6,0,1,0
617,1,5,4,1,4,2,1,5,6,0,1,0
618,1,4,6,0,5,6,2,6,3,6,2,1
619,1,6,0,5,5,3,1,1,4,0,4,0
620,1,6,2,4,1,6,3,2,5,6,1,1
621,0,0,0,1,6,2,1,1,1,0,2,0
622,6,6,0,6,2,2,2,5,6,0,1,0
623,4,0,0,4,2,6,6,0,4,0,1,0
624,0,0,6,0,1,2,4,1,1,2,0,1
625,0,4,5,0,1,6,4,6,5,1,0,1
626,2,0,2,3,1,4,2,6,1,2,5,1
627,4,6,0,4,2,2,1,1,2,2,1,0
628,1,0,3,4,5,6,3,0,1,0,5,0
629,1,2,0,1,2,4,6,5,4,0,1,0
630,4,2,4,1,5,3,3,1,4,5,1,0
631,6,5,4,4,6,2,2,3,2,1,4,0
632,4,6,2,1,4,4,2,0,1,2,5,0
633,2,4,6,0,1,2,6,2,3,6,1,1
634,3,4,0,3,5,5,4,6,5,6,0,1
635,3,4,6,4,6,4,3,2,3,2,5,1
636,1,0,2,4,4,2,4,6,5,1,2,1
637,4,6,3,5,4,2,6,1,2,2,1,0
638,6,0,4,6,6,3,6,1,1,2,5,0
639,1,2,2,5,2,3,1,0,1,5,5,0
640,1,4,5,2,1,6,6,6,3,1,5,1
641,2,4,6,0,4,5,3,2,1,2,0,1
642,1,6,2,4,4,2,2,5,2,2,1,0
643,1,6,6,3,1,4,4,1,1,2,2,1
644,2,6,2,0,1,4,3,1,0,4,1,1
645,1,6,2,3,1,4,4,3,3,6,1,1
646,1,1,2,3,5,2,6,6,3,6,0,1
647,0,6,5,0,6,6,6,6,0,4,5,1
648,2,6,6,2,4,5,3,1,3,6,0,1
649,0,0,4,5,5,4,1,1,4,0,4,0
650,1,2,2,6,4,3,1,0,2,2,1,0
651,0,0,2,2,6,4,2,6,3,2,1,1
652,3,4,2,2,6,4,4,1,3,6,5,1
653,3,1,0,3,4,2,6,1,1,4,0,1
654,0,6,5,3,5,4,6,2,3,4,5,1
655,3,1,5,2,1,4,2,3,3,4,5,1
656,0,4,5,0,6,2,3,2,1,6,2,1
657,3,4,2,4,4,2,4,2,3,4,2,1
658,1,0,6,3,6,4,6,1,5,2,0,1
659,4,6,4,6,4,6,3,5,6,0,5,0
660,1,0,0,4,1,2,3,6,5,6,1,1
661,0,2,4,1,5,2,2,3,2,0,2,0
662,1,5,3,4,2,2,2,0,2,5,1,0
663,1,4,6,2,5,4,6,1,5,4,5,1
664,6,0,3,1,2,4,6,5,6,0,5,0
665,1,0,0,5,2,4,1,5,2,1,1,0
666,4,0,3,5,5,2,1,3,6,0,2,0
667,1,5,2,1,4,2,6,1,2,0,1,0
668,1,4,2,2,4,6,6,2,0,6,2,1
669,6,2,2,1,6,3,3,1,6,0,5,0
670,6,0,3,1,5,6,3,0,4,2,5,0
671,3,4,0,2,5,2,2,1,3,4,0,1
672,0,0,5,3,6,4,4,3,0,4,0,1
673,0,0,0,4,4,4,4,3,1,6,1,1
674,0,5,2,5,5,4,1,0,1,0,2,0
675,2,6,2,4,1,4,3,2,0,1,2,1
676,1,6,3,4,6,2,3,3,2,1,4,0
677,0,0,3,5,4,3,1,1,1,5,2,0
678,0,2,0,1,2,4,6,5,4,1,1,0
679,0,6,3,4,6,2,6,3,1,1,5,0
680,1,2,3,1,4,4,1,5,4,1,4,0
681,4,0,4,4,6,4,3,1,2,2,1,0
682,1,0,6,0,4,2,2,1,1,1,2,1
683,2,0,2,4,4,6,6,2,0,6,5,1
684,3,0,6,4,1,2,6,3,1,1,5,1
685,4,5,3,1,6,4,2,1,2,1,1,0
686,6,0,0,4,6,3,3,3,6,2,1,0
687,1,0,2,2,4,5,3,1,0,4,0,1
688,0,6,3,5,2,6,3,3,4,2,2,0
689,2,1,2,0,5,4,4,2,1,2,5,1
690,1,0,4,6,5,2,1,0,6,5,1,0
691,1,0,2,4,6,6,1,3,1,0,5,0
692,0,5,2,4,6,2,2,3,6,0,2,0
693,3,4,6,3,4,4,3,1,0,2,2,1
694,2,1,5,0,6,2,3,3,0,4,2,1
695,1,6,6,3,5,5,3,3,5,2,0,1
696,2,0,6,3,1,5,6,1,3,2,2,1
697,2,0,2,4,5,4,6,6,1,2,2,1
698,2,0,0,0,1,5,6,6,3,6,1,1
699,3,6,0,0,6,2,2,1,0,1,2,1
700,1,1,0,3,4,5,6,3,0,2,2,1
701,0,6,4,1,2,3,3,0,4,1,2,0
702,2,1,6,4,6,6,4,2,5,4,5,1
703,6,2,0,6,5,3,1,1,2,1,2,0
704,0,5,3,6,2,6,3,3,2,2,4,0
705,0,0,2,4,5,2,4,6,1,2,2,1
706,4,0,0,1,5,6,1,0,2,2,2,0
707,1,6,4,1,4,2,6,0,6,1,2,0
708,1,2,2,4,5,4,1,1,4,2,5,0
709,6,2,4,5,4,3,6,0,2,1,4,0
710,0,4,5,0,4,5,4,1,5,1,2,1
711,2,4,5,2,6,5,2,3,0,2,2,1
712,1,2,4,4,6,2,2,3,1,0,1,0
713,0,0,0,0,4,2,2,2,0,6,0,1
714,0,0,6,0,5,4,2,1,1,4,5,1
715,2,6,6,4,4,2,6,2,5,4,2,1
716,1,5,3,1,5,3,2,5,4,0,5,0
717,3,0,6,0,1,4,6,6,5,6,0,1
718,1,1,2,2,4,5,3,2,1,6,1,1
719,0,2,2,1,4,2,6,3,4,1,1,0
720,1,1,0,0,6,2,6,2,3,6,1,1
721,3,0,5,4,4,6,3,6,3,4,0,1
722,1,2,3,1,2,4,1,0,4,0,4,0
723,1,6,3,5,5,2,3,1,4,0,1,0
724,0,1,6,4,5,6,6,2,5,2,0,1
725,2,4,5,4,4,6,6,2,5,6,2,1
726,2,1,2,3,1,2,6,6,5,1,5,1
727,2,6,6,2,1,4,6,6,0,6,0,1
728,1,6,4,1,4,6,2,3,6,2,5,0
729,0,2,4,1,5,2,3,0,6,0,1,0
730,6,0,2,1,6,6,3,3,6,1,2,0
731,1,6,4,4,2,3,3,5,2,0,2,0
732,6,6,3,6,4,4,6,5,2,0,1,0
733,0,0,5,0,4,2,4,2,1,2,0,1
734,1,6,5,3,1,4,6,6,5,1,1,1
735,1,1,5,3,1,6,4,1,1,2,2,1
736,6,2,3,6,4,4,2,1,2,2,1,0
737,1,6,3,1,4,2,6,5,2,0,2,0
738,3,1,6,2,5,2,3,1,3,6,0,1
739,2,6,5,2,5,2,6,6,3,1,5,1
740,1,5,2,1,5,2,6,1,6,1,4,0
741,2,0,6,0,4,5,2,3,5,2,0,1
742,6,6,4,4,4,3,6,3,1,1,5,0
743,2,1,0,2,5,6,4,6,0,2,2,1
744,0,4,2,4,4,4,3,2,5,1,5,1
745,3,4,5,2,5,2,3,1,3,2,5,1
746,0,6,0,2,4,4,3,2,1,4,2,1
747,1,6,4,4,6,4,2,1,2,2,2,0
748,6,2,4,4,4,4,3,5,1,5,4,0
749,1,0,4,6,2,4,6,3,2,0,2,0
750,4,2,3,4,6,4,6,3,4,1,4,0
751,0,1,0,3,4,2,2,2,1,4,5,1
752,0,6,2,1,4,2,3,5,6,1,1,0
753,1,5,4,5,2,4,1,0,1,0,4,0
754,0,1,2,0,6,5,6,3,0,6,0,1
755,6,0,3,5,6,6,1,1,4,1,5,0
756,1,4,0,0,6,2,6,1,3,6,2,1
757,4,5,3,5,4,4,6,5,4,1,1,0
758,4,5,2,1,2,6,2,1,6,1,5,0
759,3,0,2,0,6,4,4,1,5,6,5,1
760,6,5,3,6,4,2,6,3,6,0,1,0
761,1,6,5,2,4,2,4,1,3,1,1,1
762,0,0,2,4,6,6,2,3,4,5,2,0
763,4,6,3,6,4,3,2,1,1,5,4,0
764,1,6,0,6,2,4,2,3,6,5,5,0
765,2,6,0,3,1,5,2,2,1,2,0,1
766,1,1,6,0,6,6,2,1,5,4,2,1
767,0,4,2,4,4,6,2,2,1,1,0,1
768,1,6,0,4,4,4,2,6,1,1,1,1
769,1,0,6,4,6,4,2,6,1,2,1,1
770,0,6,0,3,6,6,3,2,1,2,0,1
771,1,0,0,1,6,4,2,1,1,1,4,0
772,1,2,4,5,2,3,1,5,2,2,5,0
773,6,0,0,5,4,2,3,0,2,1,1,0
774,2,4,2,2,5,6,3,3,0,1,0,1
775,4,2,2,4,2,6,3,1,1,5,5,0
776,1,1,2,2,6,2,4,3,3,6,1,1
777,1,4,6,0,5,2,3,3,1,4,2,1
778,2,6,2,2,4,5,6,3,3,2,0,1
779,0,2,0,4,5,6,6,0,1,2,4,0
780,1,5,3,1,2,6,3,1,4,2,1,0
781,4,2,3,1,5,4,3,3,6,5,5,0
782,4,5,3,5,2,3,3,5,2,5,1,0
783,1,2,2,4,6,3,1,0,6,1,2,0
784,6,5,0,6,4,4,6,0,4,0,5,0
785,0,4,2,3,5,2,6,2,1,2,0,1
786,4,5,3,1,2,4,3,0,2,5,5,0
787,1,0,5,3,1,6,2,6,1,1,0,1
788,1,4,2,3,6,4,6,3,3,6,2,1
789,3,4,6,3,5,4,6,2,3,1,2,1
790,0,1,6,0,5,2,6,6,0,6,5,1
791,6,2,2,4,6,3,2,5,2,1,2,0
792,1,6,4,4,5,3,3,1,4,1,4,0
793,1,6,3,4,4,3,3,3,6,5,4,0
794,1,5,0,6,5,4,6,5,2,2,4,0
795,1,1,5,0,4,6,3,2,3,4,0,1
796,6,5,3,4,4,2,1,1,4,0,4,0
797,0,4,0,0,5,4,2,3,0,2,0,1
798,0,6,5,4,5,5,3,2,0,6,5,1
799,4,5,4,4,2,2,1,3,2,0,5,0
800,1,6,5,3,5,6,3,2,5,2,1,1
801,2,1,2,4,4,5,4,1,0,4,1,1
802,4,0,4,4,4,2,2,0,1,0,4,0
803,2,1,6,4,6,5,4,3,5,2,1,1
804,0,2,4,1,5,6,2,5,2,1,5,0
805,1,6,4,1,2,2,6,0,2,5,4,0
806,0,4,5,2,1,2,6,1,0,4,2,1
807,2,4,5,3,1,5,4,1,0,4,5,1
808,1,2,3,1,4,2,2,3,6,0,5,0
809,1,0,5,0,4,4,6,2,5,6,5,1
810,1,0,5,2,1,4,6,6,1,2,5,1
811,4,6,3,6,2,2,3,1,1,1,1,0
812,0,0,2,1,5,2,3,1,4,2,2,0
813,0,4,6,2,6,4,4,2,1,4,0,1
814,0,0,4,4,2,3,1,0,1,1,1,0
815,0,0,0,1,5,4,2,0,1,1,2,0
816,3,0,0,4,5,6,4,6,1,1,2,1
817,0,5,3,4,2,3,1,1,1,2,2,0
818,1,0,4,4,6,3,6,5,4,5,5,0
819,1,5,4,6,4,2,3,0,6,2,2,0
820,6,5,0,4,2,6,2,3,2,1,2,0
821,0,6,2,4,1,2,3,6,5,2,1,1
822,2,6,6,3,6,6,4,3,1,4,0,1
823,1,5,0,1,6,4,2,1,2,2,1,0
824,1,0,0,2,1,4,4,2,0,2,0,1
825,1,6,0,4,2,3,6,0,2,5,1,0
826,4,5,3,1,5,4,3,1,4,0,4,0
827,1,0,5,3,4,6,6,2,0,4,0,1
828,4,5,2,4,5,2,1,3,1,1,5,0
829,6,0,3,5,6,2,6,0,6,5,1,0
830,0,0,5,2,5,2,3,6,3,2,2,1
831,0,0,0,1,2,6,2,0,1,5,1,0
832,0,4,0,0,5,2,6,3,1,1,2,1
833,0,0,5,3,4,4,3,2,3,1,1,1
834,1,5,0,1,5,4,2,5,6,0,1,0
835,1,0,2,3,1,6,6,2,3,1,5,1
836,6,2,0,6,2,3,6,5,1,5,5,0
837,0,5,2,4,4,6,3,5,4,1,2,0
838,1,5,2,1,5,6,6,3,6,0,4,0
839,6,2,0,6,4,6,2,5,4,5,1,0
840,1,1,0,3,6,2,3,1,5,1,0,1
841,1,6,2,5,6,2,1,0,6,2,5,0
842,1,0,3,1,4,6,6,5,4,0,2,0
843,6,6,4,6,4,3,2,5,6,0,1,0
844,6,0,3,6,5,6,3,1,1,2,1,0
845,1,4,0,2,1,4,2,6,3,1,2,1
846,2,1,0,3,6,6,3,6,0,4,5,1
847,6,2,4,1,2,4,3,0,4,2,1,0
848,3,1,5,4,6,5,6,6,1,2,1,1
849,0,5,4,1,5,2,6,5,1,1,1,0
850,0,5,0,4,4,3,1,0,6,5,2,0
851,0,0,5,4,4,6,2,6,5,2,2,1
852,1,6,2,6,6,3,2,0,6,1,5,0
853,4,2,0,4,6,2,3,0,1,5,5,0
854,0,2,0,1,5,3,3,5,6,1,5,0
855,3,6,2,0,1,5,2,6,3,2,1,1
856,6,0,0,5,5,3,6,3,1,1,5,0
857,1,1,6,3,5,2,6,1,0,2,0,1
858,0,2,0,4,4,6,1,3,2,1,2,0
859,4,5,4,1,2,3,2,0,4,1,4,0
860,1,4,6,0,6,4,2,2,0,1,1,1
861,1,0,5,2,5,6,4,3,3,1,1,1
862,4,6,3,6,6,4,1,1,1,1,5,0
863,1,5,2,1,4,2,2,0,1,2,5,0
864,3,1,6,0,6,6,2,3,1,4,5,1
865,4,5,4,5,4,4,2,5,1,0,2,0
866,1,5,4,5,4,2,3,3,2,2,5,0
867,0,6,3,6,4,4,6,0,2,5,4,0
868,0,6,2,5,2,3,2,5,2,5,4,0
869,6,0,3,6,4,3,1,5,4,0,2,0
870,1,4,6,4,4,4,2,6,1,4,0,1
871,2,6,0,0,6,2,6,3,0,2,5,1
872,6,6,2,6,4,2,1,0,1,1,5,0
873,3,4,0,4,1,5,3,6,3,1,2,1
874,6,5,4,5,2,3,2,5,4,1,4,0
875,0,1,5,4,1,4,2,3,5,2,1,1
876,1,1,0,3,5,2,4,2,5,4,0,1
877,6,0,4,1,2,4,1,5,4,0,1,0
878,1,2,2,4,4,4,6,3,6,0,2,0
879,0,4,5,2,5,5,3,6,3,2,2,1
880,1,0,3,6,5,4,6,3,1,0,2,0
881,1,0,2,4,2,6,1,0,2,5,5,0
882,1,0,0,6,5,3,6,1,2,1,2,0
883,3,6,2,2,4,5,4,6,0,4,1,1
884,4,5,3,4,4,3,3,5,6,5,2,0
885,4,5,0,6,5,6,3,3,4,2,5,0
886,0,6,2,4,1,5,3,2,1,1,5,1
887,4,6,3,6,6,4,6,0,6,5,4,0
888,1,0,4,4,4,3,6,1,6,0,1,0
889,6,6,2,4,4,6,2,0,2,2,1,0
890,0,5,4,5,5,4,2,3,2,0,2,0
891,2,1,5,3,1,5,6,1,3,1,0,1
892,4,2,4,6,4,6,2,5,4,2,4,0
893,4,0,4,4,5,4,2,3,4,5,1,0
894,2,1,0,4,5,2,6,3,3,4,1,1
895,0,6,0,5,5,2,3,1,2,5,4,0
896,2,4,0,0,4,6,4,3,3,2,1,1
897,3,6,5,2,5,6,3,3,3,2,5,1
898,4,0,3,5,5,2,1,5,2,1,5,0
899,1,2,3,1,5,2,1,1,6,1,2,0
900,1,0,2,2,4,4,4,1,3,2,0,1
901,3,1,6,3,5,4,2,6,0,2,5,1
902,3,1,0,0,4,4,3,1,3,1,5,1
903,3,1,0,3,4,6,6,1,1,2,1,1
904,1,6,0,6,5,2,1,5,6,1,4,0
905,0,6,6,3,6,5,3,2,5,6,1,1
906,4,0,0,1,2,3,1,0,1,5,4,0
907,2,0,6,0,1,2,2,2,1,2,5,1
908,0,0,4,4,6,2,2,0,6,1,4,0
909,3,0,6,3,5,6,3,6,3,2,2,1
910,0,6,2,5,5,2,1,3,6,5,5,0
911,1,1,0,2,4,5,6,6,0,4,1,1
912,0,6,6,0,6,4,2,2,5,6,2,1
913,3,6,5,3,4,4,2,3,5,6,2,1
914,3,1,0,4,6,2,3,2,0,1,1,1
915,3,6,5,3,5,5,3,2,1,1,5,1
916,0,1,2,3,4,4,6,1,1,2,1,1
917,0,6,5,2,5,4,6,1,0,1,5,1
918,1,2,4,6,2,2,3,3,6,1,2,0
919,1,2,3,1,5,3,6,1,2,0,1,0
920,0,2,4,1,4,2,1,0,1,2,5,0
921,6,5,4,4,4,4,3,3,4,2,5,0
922,1,6,6,0,6,6,6,3,0,4,5,1
923,4,0,3,1,5,2,1,0,2,0,5,0
924,1,6,6,2,5,2,6,2,3,6,1,1
925,0,1,5,0,5,5,2,3,0,2,2,1
926,2,1,6,4,6,6,2,3,1,1,2,1
927,1,5,2,6,6,4,1,3,4,2,5,0
928,4,2,0,5,6,4,2,1,4,1,2,0
929,3,0,0,0,1,4,4,6,3,4,0,1
930,0,2,3,4,5,3,2,1,2,2,1,0
931,1,6,2,3,1,6,6,3,0,6,0,1
932,2,1,6,4,6,2,2,6,5,1,5,1
933,1,6,0,5,5,6,1,0,6,2,1,0
934,3,0,5,2,4,4,6,3,3,4,2,1
935,4,2,0,6,5,3,3,5,4,5,4,0
936,1,5,2,1,4,2,1,0,2,1,5,0
937,3,1,5,2,5,4,4,3,0,4,2,1
938,6,2,4,1,5,3,6,5,1,1,5,0
939,3,0,2,3,6,4,3,3,5,6,0,1
940,0,6,2,6,6,6,6,1,6,5,4,0
941,0,6,3,4,4,2,1,3,6,1,5,0
942,3,1,0,0,6,6,6,6,0,6,5,1
943,2,4,5,2,5,6,3,3,1,2,2,1
944,3,0,5,4,4,2,6,2,1,2,1,1
945,0,2,0,5,5,2,6,5,2,0,5,0
946,1,2,4,5,4,6,2,1,4,1,2,0
947,6,0,4,6,2,2,2,1,6,5,4,0
948,2,6,6,0,4,2,6,3,1,1,0,1
949,4,2,3,4,4,3,6,1,1,1,1,0
950,4,5,4,4,2,6,3,0,1,1,4,0
951,6,2,4,1,6,4,6,5,2,1,1,0
952,6,5,4,1,2,2,2,0,6,5,4,0
953,6,6,4,1,5,3,1,0,1,1,1,0
954,4,0,3,6,4,3,6,1,6,2,5,0
955,4,0,4,4,5,4,1,0,1,5,1,0
956,3,1,5,2,4,6,6,3,3,2,2,1
957,4,6,4,5,4,6,1,3,4,1,4,0
958,0,2,3,1,6,6,6,3,1,1,1,0
959,6,6,3,4,5,4,6,0,1,2,4,0
960,1,2,4,1,6,6,6,5,4,5,5,0
961,2,6,5,4,4,4,4,3,3,1,5,1
962,3,6,5,4,6,2,4,6,5,1,2,1
963,4,5,4,4,2,4,2,3,2,2,1,0
964,3,4,2,3,4,2,4,2,5,1,1,1
965,0,2,3,1,2,2,6,0,6,1,4,0
966,3,1,5,2,1,5,2,1,0,4,2,1
967,0,5,4,5,2,2,2,5,2,0,1,0
968,1,1,6,2,4,2,6,1,0,6,5,1
969,0,0,2,6,5,2,1,0,6,0,1,0
970,1,4,0,4,4,2,3,2,3,4,1,1
971,2,0,6,4,4,4,3,1,5,6,1,1
972,0,0,0,3,1,6,6,6,0,2,0,1
973,0,2,2,1,4,4,6,5,6,2,5,0
974,1,2,3,1,5,6,6,5,2,1,1,0
975,1,0,4,5,4,3,3,3,6,0,2,0
976,0,2,4,5,6,3,3,5,4,2,4,0
977,4,6,4,6,6,4,2,5,6,1,5,0
978,0,2,4,6,4,4,3,1,1,0,1,0
979,2,4,6,4,6,6,4,2,1,4,5,1
980,0,6,2,1,6,4,1,3,2,5,5,0
981,1,0,4,1,2,4,1,3,2,1,4,0
982,3,6,2,3,6,6,3,6,1,4,5,1
983,4,2,2,1,2,2,3,1,6,2,1,0
984,6,2,4,4,2,6,6,5,4,5,1,0
985,4,2,2,6,6,6,3,0,1,1,5,0
986,0,2,4,4,6,6,1,5,6,2,2,0
987,1,5,0,1,2,6,6,5,1,5,2,0
988,3,1,5,0,6,6,6,3,5,4,5,1
989,0,5,0,5,2,4,6,1,4,1,5,0
990,4,6,4,5,4,4,6,5,6,0,5,0
991,3,0,5,4,6,5,4,2,1,1,2,1
992,0,6,5,4,6,5,6,6,0,4,2,1
993,1,0,0,4,6,6,6,3,1,1,0,1
994,6,5,2,5,5,2,2,1,4,1,4,0
995,0,6,4,5,6,3,2,5,1,5,5,0
996,1,4,5,3,5,6,2,1,3,2,5,1
997,6,2,3,5,5,6,3,5,6,2,5,0
998,6,5,3,1,6,3,6,1,4,5,2,0
999,0,6,2,0,1,2,2,2,1,2,5,1
1000,4,6,2,1,4,3,6,1,2,2,4,0
1001,1,6,0,4,2,3,1,5,2,2,4,0
1002,4,5,4,1,4,6,2,5,4,2,1,0
1003,0,0,4,6,4,4,3,1,1,2,5,0
1004,0,4,0,3,4,6,2,2,1,2,2,1
1005,6,0,2,4,4,3,6,3,4,2,4,0
1006,2,6,2,0,4,4,3,6,3,6,5,1
1007,6,2,3,4,4,3,3,0,4,5,1,0
1008,3,0,6,0,4,5,3,2,5,2,5,1
1009,0,4,5,3,1,5,4,3,1,1,5,1
1010,0,5,4,4,6,6,2,1,4,0,5,0
1011,6,0,3,5,6,4,2,3,4,2,1,0
1012,1,1,2,0,6,2,6,1,1,1,2,1
1013,1,0,0,5,5,2,1,1,1,5,4,0
1014,2,1,2,2,6,5,4,2,0,1,1,1
1015,1,2,2,4,2,4,6,5,2,1,4,0
1016,1,5,2,5,4,4,2,0,4,1,4,0
1017,1,5,3,5,5,2,3,1,1,5,1,0
1018,0,0,0,2,5,6,3,1,1,4,1,1
1019,1,4,5,2,1,5,6,1,0,2,1,1
1020,4,5,0,4,4,6,2,3,1,1,1,0
1021,0,1,0,4,4,6,4,2,1,1,0,1
1022,0,4,6,0,5,4,4,6,0,1,2,1
1023,1,4,0,0,4,4,4,3,1,1,5,1
1024,4,0,2,1,6,3,2,5,1,1,2,0
1025,0,0,3,1,2,4,2,3,4,5,5,0
1026,2,6,6,3,4,5,6,1,1,6,2,1
1027,0,0,2,3,4,5,3,1,0,1,1,1
1028,4,6,3,4,6,4,2,0,6,5,5,0
1029,4,2,0,6,5,3,6,0,4,2,4,0
1030,2,1,6,2,5,5,6,3,1,2,2,1
1031,0,1,0,2,4,6,3,6,5,2,0,1
1032,1,6,5,2,5,4,2,3,0,6,5,1
1033,3,4,2,0,5,2,2,6,0,6,2,1
1034,1,1,2,3,4,5,2,1,0,4,0,1
1035,2,0,2,2,4,6,2,1,5,4,1,1
1036,2,6,2,4,6,4,4,2,1,4,2,1
1037,1,6,3,1,5,6,1,0,1,5,1,0
1038,3,6,0,4,5,2,4,2,1,6,2,1
1039,1,0,2,6,2,6,3,0,6,5,4,0
1040,0,6,4,6,4,3,1,3,4,5,2,0
1041,1,0,2,3,4,2,2,2,5,2,1,1
1042,2,0,0,2,6,5,6,6,0,1,1,1
1043,1,4,5,2,4,2,2,3,3,2,5,1
1044,2,0,0,2,5,5,4,6,0,1,5,1
1045,2,0,5,3,1,4,3,2,0,4,2,1
1046,1,6,3,5,6,4,1,0,2,1,1,0
1047,0,6,2,6,5,2,1,5,2,0,4,0
1048,4,0,3,1,2,4,3,1,6,1,4,0
1049,3,6,0,4,6,5,6,1,1,2,1,1
1050,6,5,3,1,5,2,1,3,1,1,2,0
1051,6,5,4,6,6,4,1,5,6,5,4,0
1052,6,5,0,1,5,4,1,1,2,1,2,0
1053,0,1,2,0,6,2,2,2,1,4,5,1
1054,4,6,0,6,6,6,3,0,6,5,1,0
1055,1,0,6,2,1,6,4,2,0,2,2,1
1056,1,4,2,0,4,4,2,2,0,1,1,1
1057,1,1,0,2,6,2,6,6,1,2,1,1
1058,3,1,2,2,5,2,4,6,5,4,2,1
1059,6,0,2,5,2,6,6,1,1,1,2,0
1060,1,0,6,2,1,4,4,6,0,6,5,1
1061,1,2,4,1,6,2,6,5,1,5,5,0
1062,0,6,0,3,6,5,3,3,3,6,1,1
1063,3,1,0,0,6,5,6,2,1,6,0,1
1064,1,4,0,3,4,4,4,1,1,4,1,1
1065,1,1,6,2,1,4,3,3,5,4,5,1
1066,1,1,6,3,4,2,3,3,5,2,1,1
